+ Processor: 1 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                15984446       99.9998        139102052      99.9976   
+ Load-Misses:             31             0.000193938    3293           0.00236727
+ Load-Total Accesses:     15984477       100            139105345      100       

+ Store-Hits               13658502       100            115842924      100       
+ Store-Misses:            0              0              0              0         
+ Store-Total Accesses:    13658502       100            115842924      100       

+ Total-Hits:              29642948       99.9999        254944976      99.9987   
+ Total-Misses:            31             0.000104578    3293           0.00129163

+ Estimated Cost:          29642979       100            254948269      100       


+ Processor: 2 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                16836991       100            148209846      99.9999   
+ Load-Misses:             1              5.9393e-06     107            7.21949e-05
+ Load-Total Accesses:     16836992       100            148209953      100       

+ Store-Hits               13486810       100            110707896      100       
+ Store-Misses:            0              0              0              0         
+ Store-Total Accesses:    13486810       100            110707896      100       

+ Total-Hits:              30323801       100            258917742      100       
+ Total-Misses:            1              3.29774e-06    107            4.13258e-05

+ Estimated Cost:          30323802       100            258917849      100       


+ Processor: 3 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                16808918       99.9998        104855416      99.9968   
+ Load-Misses:             32             0.000190375    3396           0.00323864
+ Load-Total Accesses:     16808950       100            104858812      100       

+ Store-Hits               13463063       100            80778514       100       
+ Store-Misses:            0              0              0              0         
+ Store-Total Accesses:    13463063       100            80778514       100       

+ Total-Hits:              30271981       99.9999        185633930      99.9982   
+ Total-Misses:            32             0.000105708    3396           0.00182937

+ Estimated Cost:          30272013       100            185637326      100       


Memory Stats:
Addr 	 Loads 	 Stores 	 LHIS 	 LMISS 	 SHIT 	 SMISS
0x00007f43ecd5f8b1	1	0	1	0	0	0	1
0x00007f43ecd5f8b2	1	0	1	0	0	0	1
0x00007f43ecd5f8b3	1	0	1	0	0	0	1
0x00007fff54c14e88	26	27	26	0	27	0	53
0x00007f43ecd5f8b4	1	0	1	0	0	0	1
0x00007f43ecd2f8b0	2	0	2	0	0	0	2
0x00007f43ecd5f8b5	1	0	1	0	0	0	1
0x00007f43ecd5f8b6	1	0	1	0	0	0	1
0x00007f43ecd5f8b7	1	0	1	0	0	0	1
0x00007fff54c14e8c	1	0	1	0	0	0	1
0x00007f43ecd5f8b8	1	0	1	0	0	0	1
0x00007f43ecd2f8b4	1	0	1	0	0	0	1
0x00007f43ecd5f8b9	1	0	1	0	0	0	1
0x00007f43ecd5f8ba	1	0	1	0	0	0	1
0x00007f43ecd5f8bb	1	0	1	0	0	0	1
0x00007fff54c14e90	14	16	14	0	16	0	30
0x00007f43ec21f790	1	0	1	0	0	0	1
0x00007f43ecd5f8bc	1	0	1	0	0	0	1
0x00007f43ecd2f8b8	1	0	1	0	0	0	1
0x00007f43ecd5f8bd	1	0	1	0	0	0	1
0x00007f43ecd5f8be	1	0	1	0	0	0	1
0x00007f43ecd5f8bf	1	0	1	0	0	0	1
0x00007f43ecd5f8c0	1	0	1	0	0	0	1
0x00007f43ecd2f8bc	1	0	1	0	0	0	1
0x00007f43ecd5f8c1	1	0	1	0	0	0	1
0x00007f43ecd5f8c2	1	0	1	0	0	0	1
0x00007f43ecd5f8c3	1	0	1	0	0	0	1
0x00007fff54c14e98	20	23	20	0	23	0	43
0x00007f43ec21f798	1	0	1	0	0	0	1
0x00007f43ecd5f8c4	1	0	1	0	0	0	1
0x00007f43ecd2f8c0	1	0	1	0	0	0	1
0x00007f43ecd5f8c5	1	0	1	0	0	0	1
0x00007f43ecd5f8c6	1	0	1	0	0	0	1
0x00007f43ecd5f8c7	1	0	1	0	0	0	1
0x00007f43ecd5f8c8	1	0	1	0	0	0	1
0x00007f43ecd2f8c4	3	0	3	0	0	0	3
0x00007f43ecd5f8c9	1	0	1	0	0	0	1
0x00007f43ecd5f8ca	1	0	1	0	0	0	1
0x00007f43ecd5f8cb	1	0	1	0	0	0	1
0x00007fff54c14ea0	14	16	14	0	16	0	30
0x00007f43ecd5f8cc	1	0	1	0	0	0	1
0x00007f43ecd2f8c8	1	0	1	0	0	0	1
0x00007f43ecd5f8cd	1	0	1	0	0	0	1
0x00007f43ecd5f8ce	1	0	1	0	0	0	1
0x00007f43ecd5f8cf	1	0	1	0	0	0	1
0x00007fff54c14ea4	1	0	1	0	0	0	1
0x00007f43ecd5f8d0	1	0	1	0	0	0	1
0x00007f43ecd5f8d1	1	0	1	0	0	0	1
0x00007f43ecd5f8d2	1	0	1	0	0	0	1
0x00007f43ecd5f8d3	1	0	1	0	0	0	1
0x00007fff54c14ea8	30	31	30	0	31	0	61
0x00007f43ec21f7a8	1	0	1	0	0	0	1
0x00007f43ecd5f8d4	1	0	1	0	0	0	1
0x00007f43ecd2f8d0	2	0	2	0	0	0	2
0x00007f43ecd5f8d5	1	0	1	0	0	0	1
0x00007f43ecd5f8d6	1	0	1	0	0	0	1
0x00007f43ecd5f8d7	1	0	1	0	0	0	1
0x00007fff54c14eac	1	0	1	0	0	0	1
0x00007f43ecd5f8d8	1	0	1	0	0	0	1
0x00007f43ecd2f8d4	3	0	3	0	0	0	3
0x00007f43ecd5f8d9	1	0	1	0	0	0	1
0x00007f43ecd5f8da	1	0	1	0	0	0	1
0x00007f43ecd5f8db	1	0	1	0	0	0	1
0x00007fff54c14eb0	8	11	8	0	11	0	19
0x00007f43ec21f7b0	1	0	1	0	0	0	1
0x00007f43ecd5f8dc	1	0	1	0	0	0	1
0x00007f43ecd2f8d8	6	0	6	0	0	0	6
0x00007f43ecd5f8dd	1	0	1	0	0	0	1
0x00007f43ecd5f8de	1	0	1	0	0	0	1
0x00007f43ecd5f8df	1	0	1	0	0	0	1
0x00007f43ecd5f8e0	1	0	1	0	0	0	1
0x00007f43ecd2f8dc	1	0	1	0	0	0	1
0x00007f43ecd5f8e1	1	0	1	0	0	0	1
0x00007f43ecd5f8e2	1	0	1	0	0	0	1
0x00007f43ecd5f8e3	1	0	1	0	0	0	1
0x00007fff54c14eb8	59	60	59	0	60	0	119
0x00007f43ecd5f8e4	1	0	1	0	0	0	1
0x00007f43ecd2f8e0	2	0	2	0	0	0	2
0x00007f43ecd5f8e5	1	0	1	0	0	0	1
0x00007f43ecd5f8e6	1	0	1	0	0	0	1
0x00007f43ecd5f8e7	1	0	1	0	0	0	1
0x00007f43ecd5f8e8	1	0	1	0	0	0	1
0x00007f43ecd5f8e9	1	0	1	0	0	0	1
0x00007f43ecd5f8ea	1	0	1	0	0	0	1
0x00007f43ecd5f8eb	1	0	1	0	0	0	1
0x00007fff54c14ec0	11	18	11	0	18	0	29
0x00007f43ec21f7c0	1	0	1	0	0	0	1
0x00007f43ecd5f8ec	1	0	1	0	0	0	1
0x00007f43ecd2f8e8	3	0	3	0	0	0	3
0x00007f43ecd5f8ed	1	0	1	0	0	0	1
0x00007f43ecd5f8ee	1	0	1	0	0	0	1
0x00007f43ecd5f8ef	1	0	1	0	0	0	1
0x00007f43ecd5f8f0	1	0	1	0	0	0	1
0x00007f43ecd5f8f1	1	0	1	0	0	0	1
0x00007f43ecd5f8f2	1	0	1	0	0	0	1
0x00007f43ecd5f8f3	1	0	1	0	0	0	1
0x00007fff54c14ec8	53	48	53	0	48	0	101
0x00007f43ec21f7c8	1	0	1	0	0	0	1
0x00007f43ecd5f8f4	1	0	1	0	0	0	1
0x00007f43ecd2f8f0	1	0	1	0	0	0	1
0x00007f43ecd5f8f5	1	0	1	0	0	0	1
0x00007f43ecd5f8f6	1	0	1	0	0	0	1
0x00007f43ecd5f8f7	1	0	1	0	0	0	1
0x00007f43ecd5f8f8	1	0	1	0	0	0	1
0x00007f43ecd2f8f4	2	0	2	0	0	0	2
0x00007f43ecd5f8f9	1	0	1	0	0	0	1
0x00007f43ecd5f8fa	1	0	1	0	0	0	1
0x00007f43ecd5f8fb	1	0	1	0	0	0	1
0x00007fff54c14ed0	36	39	36	0	39	0	75
0x00007f43ecd5f8fc	1	0	1	0	0	0	1
0x00007f43ecd5f8fd	1	0	1	0	0	0	1
0x00007f43ecd5f8fe	1	0	1	0	0	0	1
0x00007f43ecd5f8ff	1	0	1	0	0	0	1
0x00007f43ecd5f900	1	0	1	0	0	0	1
0x00007f43ecd2f8fc	1	0	1	0	0	0	1
0x00007f43ecd5f901	1	0	1	0	0	0	1
0x00007f43ecd5f902	1	0	1	0	0	0	1
0x00007f43ecd5f903	1	0	1	0	0	0	1
0x00007fff54c14ed8	55	49	55	0	49	0	104
0x00007f43ec21f7d8	1	0	1	0	0	0	1
0x00007f43ecd5f904	1	0	1	0	0	0	1
0x00007f43ecd5f905	1	0	1	0	0	0	1
0x00007f43ecd5f906	1	0	1	0	0	0	1
0x00007f43ecd5f907	1	0	1	0	0	0	1
0x00007fff54c14edc	1	0	1	0	0	0	1
0x00007f43ecd5f908	1	0	1	0	0	0	1
0x00007f43ecd2f904	1	0	1	0	0	0	1
0x00007f43ecd5f909	1	0	1	0	0	0	1
0x00007f43ecd5f90a	1	0	1	0	0	0	1
0x00007f43ecd5f90b	1	0	1	0	0	0	1
0x00007fff54c14ee0	17	25	17	0	25	0	42
0x00007f43ec21f7e0	1	0	1	0	0	0	1
0x00007f43ecd5f90c	1	0	1	0	0	0	1
0x00007f43ecd2f908	1	0	1	0	0	0	1
0x00007f43ecd5f90d	1	0	1	0	0	0	1
0x00007f43ecd5f90e	1	0	1	0	0	0	1
0x00007f43ecd5f90f	1	0	1	0	0	0	1
0x00007fff54c14ee4	1	0	1	0	0	0	1
0x00007f43ecd5f910	1	0	1	0	0	0	1
0x00007f43ecd5f911	1	0	1	0	0	0	1
0x00007f43ecd5f912	1	0	1	0	0	0	1
0x00007f43ecd5f913	1	0	1	0	0	0	1
0x00007fff54c14ee8	24	18	24	0	18	0	42
0x00007f43ecd5f914	1	0	1	0	0	0	1
0x00007f43ecd5f915	1	0	1	0	0	0	1
0x00007f43ecd5f916	1	0	1	0	0	0	1
0x00007f43ecd5f917	1	0	1	0	0	0	1
0x00007f43ecd5f918	1	0	1	0	0	0	1
0x00007f43ecd5f919	1	0	1	0	0	0	1
0x00007f43ecd5f91a	1	0	1	0	0	0	1
0x00007f43ecd5f91b	1	0	1	0	0	0	1
0x00007fff54c14ef0	46	60	46	0	60	0	106
0x00007f43ec21f7f0	1	0	1	0	0	0	1
0x00007f43ecd5f91c	1	0	1	0	0	0	1
0x00007f43ecd2f918	1	0	1	0	0	0	1
0x00007f43ecd5f91d	1	0	1	0	0	0	1
0x00007f43ecd5f91e	1	0	1	0	0	0	1
0x00007f43ecd5f91f	1	0	1	0	0	0	1
0x00007fff54c14ef4	0	1	0	0	1	0	1
0x00007f43ecd5f920	1	0	1	0	0	0	1
0x00007f43ecd2f91c	2	0	2	0	0	0	2
0x00007f43ecd5f921	1	0	1	0	0	0	1
0x00007f43ecd5f922	1	0	1	0	0	0	1
0x00007f43ecd5f923	1	0	1	0	0	0	1
0x00007fff54c14ef8	45	49	45	0	49	0	94
0x00007f43ec21f7f8	1	0	1	0	0	0	1
0x00007f43ecd5f924	1	0	1	0	0	0	1
0x00007f43ecd5f925	1	0	1	0	0	0	1
0x00007f43ecd5f926	1	0	1	0	0	0	1
0x00007f43ecd5f927	1	0	1	0	0	0	1
0x00007fff54c14efc	7	1	7	0	1	0	8
0x00007f43ecd5f928	1	0	1	0	0	0	1
0x00007f43ecd2f924	2	0	2	0	0	0	2
0x00007f43ecd5f929	1	0	1	0	0	0	1
0x00007f43ecd5f92a	1	0	1	0	0	0	1
0x00007f43ecd5f92b	1	0	1	0	0	0	1
0x00007fff54c14f00	18	22	18	0	22	0	40
0x00007f43ecd5f92c	1	0	1	0	0	0	1
0x00007f43ecd2f928	1	0	1	0	0	0	1
0x00007f43ecd5f92d	1	0	1	0	0	0	1
0x00007f43ecd5f92e	1	0	1	0	0	0	1
0x00007f43ecd5f92f	1	0	1	0	0	0	1
0x00007fff54c14f04	0	1	0	0	1	0	1
0x00007f43ecd5f930	1	0	1	0	0	0	1
0x00007f43ecd2f92c	2	0	2	0	0	0	2
0x00007f43ecd5f931	1	0	1	0	0	0	1
0x00007f43ecd5f932	1	0	1	0	0	0	1
0x00007f43ecd5f933	1	0	1	0	0	0	1
0x00007fff54c14f08	38	40	38	0	40	0	78
0x00007f43ec21f808	1	0	1	0	0	0	1
0x00007f43ecd5f934	1	0	1	0	0	0	1
0x00007f43ecd2f930	1	0	1	0	0	0	1
0x00007f43ecd5f935	1	0	1	0	0	0	1
0x00007f43ecd5f936	1	0	1	0	0	0	1
0x00007f43ecd5f937	1	0	1	0	0	0	1
0x00007fff54c14f0c	7	1	7	0	1	0	8
0x00007f43ecd5f938	1	0	1	0	0	0	1
0x00007f43ecd5f939	1	0	1	0	0	0	1
0x00007f43ecd5f93a	1	0	1	0	0	0	1
0x00007f43ecd5f93b	1	0	1	0	0	0	1
0x00007fff54c14f10	29	36	29	0	36	0	65
0x00007f43ec21f810	1	0	1	0	0	0	1
0x00007f43ecd5f93c	1	0	1	0	0	0	1
0x00007f43ecd5f93d	1	0	1	0	0	0	1
0x00007f43ecd5f93e	1	0	1	0	0	0	1
0x00007f43ecd5f93f	1	0	1	0	0	0	1
0x00007fff54c14f14	0	1	0	0	1	0	1
0x00007f43ecd5f940	1	0	1	0	0	0	1
0x00007f43ecd2f93c	1	0	1	0	0	0	1
0x00007f43ecd5f941	1	0	1	0	0	0	1
0x00007f43ecd5f942	1	0	1	0	0	0	1
0x00007f43ecd5f943	1	0	1	0	0	0	1
0x00007fff54c14f18	30	38	30	0	38	0	68
0x00007f43ecd5f944	1	0	1	0	0	0	1
0x00007f43ecd2f940	1	0	1	0	0	0	1
0x00007f43ecd5f945	1	0	1	0	0	0	1
0x00007f43ecd5f946	1	0	1	0	0	0	1
0x00007f43ecd5f947	1	0	1	0	0	0	1
0x00007fff54c14f1c	7	1	7	0	1	0	8
0x00007f43ecd5f948	1	0	1	0	0	0	1
0x00007f43ecd2f944	1	0	1	0	0	0	1
0x00007f43ecd5f949	1	0	1	0	0	0	1
0x00007f43ecd5f94a	1	0	1	0	0	0	1
0x00007f43ecd5f94b	1	0	1	0	0	0	1
0x00007fff54c14f20	12	38	12	0	38	0	50
0x00007f43ec21f820	1	0	1	0	0	0	1
0x00007f43ecd5f94c	1	0	1	0	0	0	1
0x00007f43ecd5f94d	1	0	1	0	0	0	1
0x00007f43ecd5f94e	1	0	1	0	0	0	1
0x00007f43ecd5f94f	1	0	1	0	0	0	1
0x00007fff54c14f24	0	1	0	0	1	0	1
0x00007fff54c14f28	44	26	44	0	26	0	70
0x00007f43ec21f828	1	0	1	0	0	0	1
0x00007f43ecd2f950	2	0	2	0	0	0	2
0x00007fff54c14f2c	7	1	7	0	1	0	8
0x00007f43ecd2f954	3	0	3	0	0	0	3
0x00007fff54c14f30	40	31	40	0	31	0	71
0x00007f43ecd2f958	2	0	2	0	0	0	2
0x00007f43ecd2f95c	1	0	1	0	0	0	1
0x00007fff54c14f38	12	12	12	0	12	0	24
0x00007f43ec21f838	1	0	1	0	0	0	1
0x00007f43ecd2f964	2	0	2	0	0	0	2
0x00007fff54c14f40	12	41	12	0	41	0	53
0x00007f43ec21f840	1	0	1	0	0	0	1
0x00007f43ecd2f968	1	0	1	0	0	0	1
0x00007f43ecd2f96c	2	0	2	0	0	0	2
0x00007fff54c14f48	1302	1297	1302	0	1297	0	2599
0x00007fff54c14f50	46	43	46	0	43	0	89
0x00007f43ec21f850	1	0	1	0	0	0	1
0x00007f43ecd2f978	1	0	1	0	0	0	1
0x00007fff54c14f54	0	4	0	0	4	0	4
0x00007fff54c14f58	1516	1532	1516	0	1532	0	3048
0x00007f43ec21f858	1	0	1	0	0	0	1
0x00007f43ecd2f980	2	0	2	0	0	0	2
0x00007f43ecd5f986	1	0	1	0	0	0	1
0x00007f43ecd5f987	1	0	1	0	0	0	1
0x00007fff54c14f5c	29	4	29	0	4	0	33
0x00007f43ecd5f988	1	0	1	0	0	0	1
0x00007f43ecd2f984	1	0	1	0	0	0	1
0x00007f43ecd5f989	1	0	1	0	0	0	1
0x00007f43ecd5f98a	1	0	1	0	0	0	1
0x00007f43ecd5f98b	1	0	1	0	0	0	1
0x00007fff54c14f60	1248	1250	1248	0	1250	0	2498
0x00007f43ecd5f98c	1	0	1	0	0	0	1
0x00007f43ecd5f98d	1	0	1	0	0	0	1
0x00007f43ecd5f98e	1	0	1	0	0	0	1
0x00007f43ecd5f98f	1	0	1	0	0	0	1
0x00007f43ecd5f990	1	0	1	0	0	0	1
0x00007f43ecd2f98c	2	0	2	0	0	0	2
0x00007f43ecd5f991	1	0	1	0	0	0	1
0x00007f43ecd5f992	1	0	1	0	0	0	1
0x00007f43ecd5f993	1	0	1	0	0	0	1
0x00007fff54c14f68	1396	1393	1396	0	1393	0	2789
0x00007f43ec21f868	1	0	1	0	0	0	1
0x00007f43ecd5f994	1	0	1	0	0	0	1
0x00007f43ecd2f990	1	0	1	0	0	0	1
0x00007f43ecd5f995	1	0	1	0	0	0	1
0x00007f43ecd5f996	1	0	1	0	0	0	1
0x00007f43ecd5f997	1	0	1	0	0	0	1
0x00007f43ecd5f998	1	0	1	0	0	0	1
0x00007f43ecd2f994	3	0	3	0	0	0	3
0x00007f43ecd5f999	1	0	1	0	0	0	1
0x00007f43ecd5f99a	1	0	1	0	0	0	1
0x00007f43ecd5f99b	1	0	1	0	0	0	1
0x00007fff54c14f70	1378	1381	1378	0	1381	0	2759
0x00007f43ec21f870	1	0	1	0	0	0	1
0x00007f43ecd5f99c	1	0	1	0	0	0	1
0x00007f43ecd5f99d	1	0	1	0	0	0	1
0x00007f43ecd5f99e	1	0	1	0	0	0	1
0x00007f43ecd5f99f	1	0	1	0	0	0	1
0x00007fff54c14f74	0	3	0	0	3	0	3
0x00007f43ecd5f9a0	1	0	1	0	0	0	1
0x00007f43ecd2f99c	1	0	1	0	0	0	1
0x00007f43ecd5f9a1	1	0	1	0	0	0	1
0x00007f43ecd5f9a2	1	0	1	0	0	0	1
0x00007f43ecd5f9a3	1	0	1	0	0	0	1
0x00007fff54c14f78	1530	1536	1530	0	1536	0	3066
0x00007f43ecd5f9a4	1	0	1	0	0	0	1
0x00007f43ecd5f9a5	1	0	1	0	0	0	1
0x00007f43ecd5f9a6	1	0	1	0	0	0	1
0x00007f43ecd5f9a7	1	0	1	0	0	0	1
0x00007fff54c14f7c	14	3	14	0	3	0	17
0x00007f43ecd5f9a8	1	0	1	0	0	0	1
0x00007f43ecd5f9a9	1	0	1	0	0	0	1
0x00007f43ecd5f9aa	1	0	1	0	0	0	1
0x00007f43ecd5f9ab	1	0	1	0	0	0	1
0x00007fff54c14f80	19	21	19	0	21	0	40
0x00007f43ec21f880	1	0	1	0	0	0	1
0x00007f43ecd5f9ac	1	0	1	0	0	0	1
0x00007f43ecd5f9ad	1	0	1	0	0	0	1
0x00007f43ecd5f9ae	1	0	1	0	0	0	1
0x00007f43ecd5f9af	1	0	1	0	0	0	1
0x00007f43ecd5f9b0	1	0	1	0	0	0	1
0x00007f43ecd2f9ac	2	0	2	0	0	0	2
0x00007f43ecd5f9b1	1	0	1	0	0	0	1
0x00007f43ecd5f9b2	1	0	1	0	0	0	1
0x00007f43ecd5f9b3	1	0	1	0	0	0	1
0x00007fff54c14f88	1279	1347	1279	0	1347	0	2626
0x00007f43ec21f888	1	0	1	0	0	0	1
0x00007f43ecd5f9b4	1	0	1	0	0	0	1
0x00007f43ecd2f9b0	2	0	2	0	0	0	2
0x00007f43ecd5f9b5	1	0	1	0	0	0	1
0x00007f43ecd5f9b6	1	0	1	0	0	0	1
0x00007f43ecd5f9b7	1	0	1	0	0	0	1
0x00007f43ecd5f9b8	1	0	1	0	0	0	1
0x00007f43ecd2f9b4	1	0	1	0	0	0	1
0x00007f43ecd5f9b9	1	0	1	0	0	0	1
0x00007f43ecd5f9ba	1	0	1	0	0	0	1
0x00007f43ecd5f9bb	1	0	1	0	0	0	1
0x00007fff54c14f90	173	1449	173	0	1449	0	1622
0x00007f43ecd5f9bc	1	0	1	0	0	0	1
0x00007f43ecd5f9bd	1	0	1	0	0	0	1
0x00007f43ecd5f9be	1	0	1	0	0	0	1
0x00007f43ecd5f9bf	1	0	1	0	0	0	1
0x00007f43ecd5f9c0	1	0	1	0	0	0	1
0x00007f43ecd5f9c1	1	0	1	0	0	0	1
0x00007f43ecd5f9c2	1	0	1	0	0	0	1
0x00007f43ecd5f9c3	1	0	1	0	0	0	1
0x00007fff54c14f98	1587	2665	1587	0	2665	0	4252
0x00007f43ec21f898	1	0	1	0	0	0	1
0x00007f43ecd5f9c4	1	0	1	0	0	0	1
0x00007f43ecd5f9c5	1	0	1	0	0	0	1
0x00007f43ecd2f9c0	1	0	1	0	0	0	1
0x00007f43ecd5f9c6	1	0	1	0	0	0	1
0x00007f43ecd5f9c7	1	0	1	0	0	0	1
0x00007f43ecd5f9c8	1	0	1	0	0	0	1
0x00007f43ecd2f9c4	2	0	2	0	0	0	2
0x00007f43ecd5f9c9	1	0	1	0	0	0	1
0x00007f43ecd5f9ca	1	0	1	0	0	0	1
0x00007f43ecd5f9cb	1	0	1	0	0	0	1
0x00007fff54c14fa0	1246	1264	1246	0	1264	0	2510
0x00007f43ec21f8a0	1	0	1	0	0	0	1
0x00007f43ecd5f9cc	1	0	1	0	0	0	1
0x00007f43ecd2f9c8	1	0	1	0	0	0	1
0x00007f43ecd5f9cd	1	0	1	0	0	0	1
0x00007f43ecd5f9ce	1	0	1	0	0	0	1
0x00007f43ecd5f9cf	1	0	1	0	0	0	1
0x00007f43ecd5f9d0	1	0	1	0	0	0	1
0x00007f43ecd2f9cc	1	0	1	0	0	0	1
0x00007f43ecd5f9d1	1	0	1	0	0	0	1
0x00007f43ecd5f9d2	1	0	1	0	0	0	1
0x00007f43ecd5f9d3	1	0	1	0	0	0	1
0x00007fff54c14fa8	1552	1457	1552	0	1457	0	3009
0x00007f43ecd5f9d4	1	0	1	0	0	0	1
0x00007f43ecd5f9d5	1	0	1	0	0	0	1
0x00007f43ecd5f9d6	1	0	1	0	0	0	1
0x00007f43ecd5f9d7	1	0	1	0	0	0	1
0x00007f43ecd5f9d8	1	0	1	0	0	0	1
0x00007f43ecd2f9d4	2	0	2	0	0	0	2
0x00007f43ecd5f9d9	1	0	1	0	0	0	1
0x00007f43ecd5f9da	1	0	1	0	0	0	1
0x00007f43ecd5f9db	1	0	1	0	0	0	1
0x00007fff54c14fb0	1386	1351	1386	0	1351	0	2737
0x00007f43ec21f8b0	1	0	1	0	0	0	1
0x00007f43ecd5f9dc	1	0	1	0	0	0	1
0x00007f43ecd5f9dd	1	0	1	0	0	0	1
0x00007f43ecd5f9de	1	0	1	0	0	0	1
0x00007f43ecd5f9df	1	0	1	0	0	0	1
0x00007f43ecd5f9e0	1	0	1	0	0	0	1
0x00007f43ecd5f9e1	1	0	1	0	0	0	1
0x00007f43ecd5f9e2	1	0	1	0	0	0	1
0x00007f43ecd5f9e3	1	0	1	0	0	0	1
0x00007fff54c14fb8	138	137	138	0	137	0	275
0x00007f43ec21f8b8	1	0	1	0	0	0	1
0x00007f43ecd5f9e4	1	0	1	0	0	0	1
0x00007f43ecd2f9e0	2	0	2	0	0	0	2
0x00007f43ecd5f9e5	1	0	1	0	0	0	1
0x00007f43ecd5f9e6	1	0	1	0	0	0	1
0x00007f43ecd5f9e7	1	0	1	0	0	0	1
0x00007f43ecd5f9e8	1	0	1	0	0	0	1
0x00007f43ecd2f9e4	2	0	2	0	0	0	2
0x00007f43ecd5f9e9	1	0	1	0	0	0	1
0x00007f43ecd5f9ea	1	0	1	0	0	0	1
0x00007f43ecd5f9eb	1	0	1	0	0	0	1
0x00007fff54c14fc0	48	3043	48	0	3043	0	3091
0x00007f43ecd5f9ec	1	0	1	0	0	0	1
0x00007f43ecd2f9e8	1	0	1	0	0	0	1
0x00007f43ecd5f9ed	1	0	1	0	0	0	1
0x00007f43ecd5f9ee	1	0	1	0	0	0	1
0x00007f43ecd5f9ef	1	0	1	0	0	0	1
0x00007f43ecd5f9f0	1	0	1	0	0	0	1
0x00007f43ecd2f9ec	1	0	1	0	0	0	1
0x00007f43ecd5f9f1	1	0	1	0	0	0	1
0x00007f43ecd5f9f2	1	0	1	0	0	0	1
0x00007f43ecd5f9f3	1	0	1	0	0	0	1
0x00007fff54c14fc8	3101	1367	3101	0	1367	0	4468
0x00007f43ec21f8c8	1	0	1	0	0	0	1
0x00007f43ecd5f9f4	1	0	1	0	0	0	1
0x00007f43ecd5f9f5	1	0	1	0	0	0	1
0x00007f43ecd5f9f6	1	0	1	0	0	0	1
0x00007f43ecd5f9f7	1	0	1	0	0	0	1
0x00007f43ecd5f9f8	1	0	1	0	0	0	1
0x00007f43ecd5f9f9	1	0	1	0	0	0	1
0x00007f43ecd5f9fa	1	0	1	0	0	0	1
0x00007f43ecd5f9fb	1	0	1	0	0	0	1
0x00007fff54c14fd0	3943	3034	3943	0	3034	0	6977
0x00007f43ec21f8d0	1	0	1	0	0	0	1
0x00007f43ecd5f9fc	1	0	1	0	0	0	1
0x00007f43ecd2f9f8	1	0	1	0	0	0	1
0x00007f43ecd5f9fd	1	0	1	0	0	0	1
0x00007f43ecd5f9fe	1	0	1	0	0	0	1
0x00007f43ecd5f9ff	1	0	1	0	0	0	1
0x00007f43ecd5fa00	1	0	1	0	0	0	1
0x00007f43ecd2f9fc	4	0	4	0	0	0	4
0x00007f43ecd5fa01	1	0	1	0	0	0	1
0x00007f43ecd5fa02	1	0	1	0	0	0	1
0x00007f43ecd5fa03	1	0	1	0	0	0	1
0x00007fff54c14fd8	185	1342	185	0	1342	0	1527
0x00007f43ecd5fa04	1	0	1	0	0	0	1
0x00007f43ecd5fa05	1	0	1	0	0	0	1
0x00007f43ecd5fa06	1	0	1	0	0	0	1
0x00007f43ecd5fa07	1	0	1	0	0	0	1
0x00007f43ecd5fa08	1	0	1	0	0	0	1
0x00007f43ecd2fa04	1	0	1	0	0	0	1
0x00007f43ecd5fa09	1	0	1	0	0	0	1
0x00007f43ecd5fa0a	1	0	1	0	0	0	1
0x00007f43ecd5fa0b	1	0	1	0	0	0	1
0x00007fff54c14fe0	147	3088	147	0	3088	0	3235
0x00007f43ec21f8e0	1	0	1	0	0	0	1
0x00007f43ecd5fa0c	1	0	1	0	0	0	1
0x00007f43ecd2fa08	3	0	3	0	0	0	3
0x00007f43ecd5fa0d	1	0	1	0	0	0	1
0x00007f43ecd5fa0e	1	0	1	0	0	0	1
0x00007f43ecd5fa0f	1	0	1	0	0	0	1
0x00007fff54c14fe4	1	2	1	0	2	0	3
0x00007f43ecd5fa10	1	0	1	0	0	0	1
0x00007f43ecd5fa11	1	0	1	0	0	0	1
0x00007f43ecd5fa12	1	0	1	0	0	0	1
0x00007f43ecd5fa13	1	0	1	0	0	0	1
0x00007fff54c14fe8	1355	1383	1355	0	1383	0	2738
0x00007f43ec21f8e8	1	0	1	0	0	0	1
0x00007f43ecd5fa14	1	0	1	0	0	0	1
0x00007f43ecd2fa10	1	0	1	0	0	0	1
0x00007f43ecd5fa15	1	0	1	0	0	0	1
0x00007f43ecd5fa16	1	0	1	0	0	0	1
0x00007f43ecd5fa17	1	0	1	0	0	0	1
0x00007fff54c14fec	13	2	13	0	2	0	15
0x00007f43ecd5fa18	1	0	1	0	0	0	1
0x00007f43ecd2fa14	2	0	2	0	0	0	2
0x00007f43ecd5fa19	1	0	1	0	0	0	1
0x00007fff54df5020	1	0	1	0	0	0	1
0x00007f43ecd5fa1a	1	0	1	0	0	0	1
0x00007f43ecd5fa1b	1	0	1	0	0	0	1
0x00007fff54c14ff0	1838	3074	1838	0	3074	0	4912
0x00007f43ecd5fa1c	1	0	1	0	0	0	1
0x00007f43ecd2fa18	2	0	2	0	0	0	2
0x00007f43ecd5fa1d	1	0	1	0	0	0	1
